e1,e2,label,group_id,platform,query
Dyson 戴森 V12 Detect Slim Fluffy SV46 輕量智能吸塵器(銀灰)(升級版配件/除螨機/原廠公司貨/二年保固),【dyson 戴森】V12 Detect Slim Fluffy SV46 強勁輕量智慧無線吸塵器 光學偵測(升級HEPA過濾)洗地機組合,1,11712276,pchome,dysonvacuumcleaner
Logitech 羅技 Pebble Keys 2 K380s 跨平台藍牙鍵盤,Logitech 羅技 無線鍵鼠組- Pebble Keys 2 K380s 跨平台藍牙鍵盤+M720 多工無線滑鼠,0,11974965,pchome,logitechkeyboard
MSI 微星 Modern MD342CQPW 曲面美型螢幕 (34型/2K/HDMI/喇叭/VA),MSI 微星 MD342CQPW 曲面美型螢幕 (34型/2K/HDMI/喇叭/VA),0,13492596,pchome,msiscreen
MSI 微星 PRO MP275PG E14 美型螢幕(27型/FHD/144Hz/IPS/1ms),MSI 微星 PRO MP273L E14 美型螢幕(27型/FHD/HDMI/IPS/144Hz/1ms),0,14372153,pchome,msiscreen
PHILIPS 飛利浦 官方直營 Sonicare DiamondClean Smart 鑽石極淨智能音波震動牙刷HX9924/12 (爵士黑)(電動牙刷),官方直營 Sonicare ProtectiveClean 智能護齦音波震動牙刷HX6803/02(電動牙刷),0,7573608,pchome,philipstoothbrush
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),MSI 微星 電競螢幕首選品牌 G244F E2 平面電競螢幕,0,14108143,pchome,msiscreen
PHILIPS 飛利浦 官方直營 Sonicare DiamondClean Smart 鑽石極淨智能音波震動牙刷HX9924/12 (爵士黑)(電動牙刷),【Philips 飛利浦】官方直營 Sonicare 鑽白極淨智能鑽石音波震動牙刷/電動牙刷-絢光銀HX9924/42,1,7573608,pchome,philipstoothbrush
S004淨水器濾心+PP濾心2入超值3件組(3US-F004 -5 *1+3RS-F001-5 *2),極淨倍智淨水系統SD390,0,8487458,pchome,3mwaterpurifier
SONY 索尼 WH-1000XM5 主動式降噪耳罩式耳機,SONY 索尼 WF-C700N多彩降噪真無線耳機,0,10204540,pchome,sonyheadphones
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰 (公司貨 保固12+6個月),0,14047185,pchome,sonyheadphones
PHILIPS 飛利浦 聲波震動電動牙刷HX3226 粉色 贈西歐科技USB便攜式女士美體刀,(2入)可放2隻刷頭 刷頭架 飛利浦 HX6013 HX6042 HX6063 HX9023 HX9033 電動牙刷刷頭架,0,TP00040550000106,pchome,philipstoothbrush
SONY 索尼 [公司貨 保固12個月] WH-CH720N 無線降噪耳罩式耳機,SONY 索尼 WI-OE610 Float Run 頸帶離耳式耳機 [Sony公司貨 保固12個月],0,13224612,pchome,sonyheadphones
SONY 索尼 WH-CH720N 無線降噪耳機 公司貨,SONY 索尼 WH-1000XM5 無線降噪耳機 公司貨,0,11129244,pchome,sonyheadphones
MSI 微星 GeForce RTX 5070 12G VENTUS 2X OC WHITE 顯示卡,MSI 微星 GeForce RTX 5070 12G SHADOW 2X OC 顯示卡,0,13804006,pchome,rtx5070
HyRead Gaze Mini+ 6吋電子紙閱讀器,HyRead Gaze Pro Note C 7.8吋彩色電子紙閱讀器(殼套組),0,14361605,pchome,reader
Logitech 羅技 M650 多工靜音無線藍芽滑鼠-石墨灰,【Logitech 羅技】M650多工靜音無線藍牙滑鼠,1,9779579,pchome,logitechmouse
Logitech 羅技 K580 超薄跨平台藍牙鍵盤 (玫瑰粉),Logitech 羅技 MK235無線滑鼠鍵盤組,0,6891645,pchome,logitechkeyboard
GIGABYTE 技嘉 GeForce RTX 5070 WINDFORCE OC SFF 12G 顯示卡,【GIGABYTE 技嘉】GeForce RTX5070 WINDFORCE OC SFF 12G 顯示卡(GV-N5070WF3OC-12GD),1,13785397,pchome,rtx5070
Logitech 羅技 K380S 跨平台藍牙鍵盤 珍珠白,Logitech 羅技 MK250 無線鍵盤滑鼠組 珍珠白,0,11974965,pchome,logitechkeyboard
TOMICA No.136 UD油罐車 TM136A4 超長型小汽車,【TOMICA】超長型小汽車 NO.136 UD油罐車,1,13783108,pchome,tomica
SONY 索尼 WF-1000XM5 銀色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),SONY 索尼 WH-1000XM5 主動式降噪旗艦藍牙耳機 公司貨 保固 12+6 個月,0,11658292,pchome,sonyheadphones
Logitech 羅技 羅技 MX KEYS Mini 無線鍵盤 - 簡約白(2入組),【Logitech 羅技】MX Keys Mini無線鍵盤(藍牙鍵盤、薄膜鍵盤),1,10065449,pchome,logitechkeyboard
JMGO 堅果投影 N1S目氪三色雷射投影機(目氪技術/一體式雲台設計/自動對焦校正),OVO AI行動劇院 FHD智慧投影機 U8,0,13550472,pchome,projector
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),SONY 索尼 INZONE H9 無線降噪電競耳機 WH-G900N (公司貨 保固 12 個月),0,11752537,pchome,sonyheadphones
BOOX 文石 Go 7 吋電子閱讀器 - 黑色,【BOOX 文石】Go 7 吋電子閱讀器(白色),1,14039748,pchome,reader
MSI 微星 Modern MD272XPW 平面美型螢幕 (27型/FHD/HDMI/喇叭/IPS),MSI 微星 Modern MD272QXPW 平面美型螢幕,0,11816935,pchome,msiscreen
ASUS 華碩 TUF-RTX5070-O12G-GAMING 顯示卡,ASUS 華碩 TUF-RTX5070-O12G-GAMING 顯示卡+酷大師 CALIBER R1S 電競椅(粉白),0,14012710,pchome,rtx5070
Ultra Go Type-C 雙用隨身碟128GB(公司貨),Ultra Go Type-C 雙用隨身碟薰衣草紫64GB(公司貨),0,8452367,pchome,usb
Gillette 吉列 ProGlide無感系列刮鬍刀 (1刀架10刀頭),Gillette 吉列 俄羅斯白金雙面安全刮鬍刀片(20盒100片),0,13377846,pchome,shaver
HyRead Gaze Mini+ 6吋電子紙閱讀器(淺蔥青),【HyRead】 收納保護套優惠組 Gaze Mini+ 6吋閱讀器 (經典白)+收納保護套雙色任選,1,14361605,pchome,reader
JHT i芯極致包覆臀感按摩椅 K-326 (旗艦款/AI機芯/零重力/足底刮痧滾輪),【凱琦】按摩椅 送長輩禮物 全身多功能頂配版智能豪華按摩椅電動太空艙,0,10904984,pchome,massagechair
PHILIPS 飛利浦 電池式電動牙刷 超輕便旅行盒(四款任選),【超優惠】副廠 電動牙刷頭(標準刷頭) HX3/6/9系列適用 1卡4入(相容飛利浦 PHILIPS 電動牙刷),0,12673689,pchome,philipstoothbrush
BOOX 文石 Go 6 吋電子閱讀器 - 白色,BOOX 文石 Go 10.3 吋電子閱讀器 - 白色,0,13870245,pchome,reader
Logitech 羅技 羅技 MX KEYS Mini 無線鍵盤 - 簡約白(2入組),Logitech 羅技 MX Keys Mini 無線鍵盤 - 簡約白,0,11455870,pchome,logitechkeyboard
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),【SONY 索尼】WH-1000XM6 旗艦無線降噪耳機(公司貨 保固12+6個月),1,14047175,pchome,sonyheadphones
CASIO 卡西歐 G-SHOCK 10年電力雙顯手錶 學生錶 GA-010-1A1,CASIO 卡西歐 G-SHOCK 經典全黑電子錶 學生錶 百搭手錶 DW-5600UBB-1,0,14230046,pchome,casiowatch
Logitech 羅技 M750 多工靜音無線滑鼠,【Logitech 羅技】M750多工靜音無線滑鼠(石墨黑),1,13246476,pchome,logitechmouse
SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 (公司貨 保固 12 個月),【SONY 索尼】WH-ULT900N 無線重低音降噪耳機,1,12795571,pchome,sonyheadphones
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),MSI 微星 電競螢幕首選品牌 G244F E2 平面電競螢幕,0,13130094,pchome,msiscreen
PRO MP165 E6 16型 IPS FHD 攜帶式螢幕(60Hz/4ms/防閃爍/減藍光/內建喇叭/支援Type-C/HDMI),【MSI 微星】MSI 微星 PRO MP165 E6 可攜式螢幕 16吋 60Hz FHD 4ms 內建喇叭 電腦螢幕 遊戲螢幕,1,TP00010730001966,pchome,msiscreen
BOOX 文石 Go 6 吋電子閱讀器 - 黑色,BOOX 文石 Go 7 吋電子閱讀器 - 黑色,0,13215583,pchome,reader
ACER 宏碁 Acer ED240Q H 曲面護眼螢幕(24型/FHD/HDMI/100HZ/VGA/VA),ACER 宏碁 【福利品】ED343CUR H 曲面螢幕(34型/UWQHD/100Hz/1ms/VA),0,11944007,pchome,acerscreen
Dyson 戴森 SV18 Digital Slim Origin輕量無線吸塵器【福利品】,【禾淨家用HG】Dyson Digital Slim 副廠吸塵器配件 LED超聲波噴霧拖地吸頭(吸拖一體 1入/組),0,12243367,pchome,dysonvacuumcleaner
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),MSI 微星 PRO MP251W E2 美型螢幕(25型/FHD/HDMI/IPS/喇叭),0,TP00029730001614,pchome,msiscreen
MSI 微星 MSI PRO MP165 E6 可攜式螢幕 (16型/FHD/Type C/喇叭/IPS)+SPACE LED觸控護眼三色螢幕掛燈 33cm款,【MSI 微星】PRO MP165 E6 16型 IPS FHD 攜帶型螢幕(Type-C/內建喇叭),1,14425326,pchome,msiscreen
SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),【SONY 索尼】LinkBuds Fit 真無線降噪耳機 WF-LS910N,1,TP00065470000080,pchome,sonyheadphones
Kleenex 舒潔 雲絨舒適抽取衛生紙-玩具總動員 90抽X8包X8串,Kleenex 舒潔 平版衛生紙(400張x48包/箱),0,TP00009890000147,pchome,kleenextoiletpaper
HITACHI 日立 10坪內《冷暖型-優質系列》變頻分離式空調RAS-63YH/RAC-63YH,HITACHI 日立 7坪內《冷暖型-優質系列》變頻分離式空調RAS-40YH/RAC-40YH,0,13427055,pchome,hitachiairconditioner
MSI 微星 Modern MD272QXPW 平面美型螢幕,MSI 微星 Modern MD272UPHW 平面美型螢幕 (27型/4K/HDMI/喇叭/IPS),0,12154557,pchome,msiscreen
Logitech 羅技 G304 Lightspeed 無線電競遊戲滑鼠 - 莫藍紫,Logitech 羅技 G903 Lightspeed 專業級無線電競滑鼠,0,TP00023970000107,pchome,logitechmouse
Logitech 羅技 K580 超薄跨平台藍牙鍵盤 / 玫瑰粉,【Logitech 羅技】K580 超薄跨平台藍牙鍵盤,1,6891645,pchome,logitechkeyboard
MSI 微星 GeForce RTX 5070 12G VENTUS 2X OC WHITE 顯示卡,MSI 微星 RTX 5070 12G SHADOW 2X OC 顯示卡,0,13804006,pchome,rtx5070
PHILIPS 飛利浦 官方直營 Sonicare DiamondClean Smart 鑽石極淨智能音波震動牙刷HX9954/52 (深邃藍)(電動牙刷),官方直營 Sonicare Smart 鑽石極淨智能音波震動牙刷HX9924/42 (絢光銀)(電動牙刷),0,7573609,pchome,philipstoothbrush
SONY 索尼 [ 公司貨 保固12+6] WH-1000XM5 主動式降噪旗艦藍牙耳機(頂級降噪 /極真音質/配戴舒適),SONY 索尼 [ 公司貨 保固12+12]  WH-1000XM4  主動式降噪 無線藍牙耳機(智慧降噪 / 無線高音質 / 質感美型),0,TP00072220000081,pchome,sonyheadphones
Logitech 羅技 Wave Keys 人體工學鍵盤 - 珍珠白,【Logitech 羅技】Wave Keys人體工學鍵盤,1,12109815,pchome,logitechkeyboard
MSI 微星 【南紡購物中心】   PRO MP275Q 27型 2K 100Hz IPS 商用螢幕,MSI 微星 【南紡購物中心】     PRO MP275 商用螢幕,0,12731959,pchome,msiscreen
Dyson 戴森 V12s SV46 Detect Slim Submarine乾濕全能洗地吸塵器(黃)【福利品】,Dyson 戴森 V12 SV46 Detect Slim Fluffy 輕量智能吸塵器(銀灰)【福利品】,0,11149974,pchome,dysonvacuumcleaner
HyRead Gaze Mini+ 6吋電子紙閱讀器(淺蔥青),【HyRead】Gaze Mini+ 6吋電子紙閱讀器(淺蔥青),1,13788203,pchome,reader
SONY 索尼 ULT WEAR WH-ULT900N 無線重低音降噪耳機 【公司貨保固12個月】,SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),0,12767660,pchome,sonyheadphones
PHILIPS 飛利浦 Sonicare 智慧感應型電動牙刷 新月白 (HX6877/27),歐樂B 飛利浦 Philips 通用款 電動牙刷 刷頭 帶鎖扣外出攜帶盒 收納盒 保護硬殼 旅行硬盒,0,TP00044390000854,pchome,philipstoothbrush
Logitech 羅技 MK235 無線鍵盤滑鼠組,Logitech 羅技 MK850 無線鍵盤滑鼠組,0,7388658,pchome,logitechkeyboard
Logitech 羅技 M650 多工靜音無線滑鼠-玫瑰粉,Logitech 羅技 MK235無線滑鼠鍵盤組,0,9779579,pchome,logitechmouse
S003櫥下型可生飲淨水器超值組+2道前置過濾(全配組),-前置PP過濾系統(3PS-S001-5 SQC),0,1305616,pchome,3mwaterpurifier
OSIM 大天王 按摩椅 OS-8210 (全身按摩/按摩椅/按摩沙發),按摩椅 家用送禮 全自動電動太空艙 按摩沙發 按摩椅,0,10701828,pchome,massagechair
Tefal 特福 法國 爵士系列不沾鍋四件組(炒鍋28+湯鍋16+鍋蓋+鍋鏟),Tefal 特福 【南紡購物中心】 法國 饗樂系列不沾鍋具4件組,0,7690364,pchome,nonstickpan
PHILIPS 飛利浦 官方直營 Sonicare DiamondClean Smart 鑽石極淨智能音波震動牙刷HX9924/02 (晶鑽白)(電動牙刷),官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/62 (藍鑽)(電動牙刷),0,7573608,pchome,philipstoothbrush
BOOX 文石 Go 6 吋電子閱讀器 - 黑色,BOOX 文石 Go 7 吋電子閱讀器 - 白色,0,13215583,pchome,reader
SONY 索尼 WH-1000XM5 無線藍牙降噪耳罩式耳機,【SONY 索尼】WH-1000XM5 主動式降噪旗艦 藍芽耳機(頂級降噪 極真音質 配戴舒適),1,10202358,pchome,sonyheadphones
SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機,SONY 索尼 WH-1000XM5 無線藍牙降噪 耳罩式耳機【公司貨保固12個月註冊延長6個月】,0,14275948,pchome,sonyheadphones
Logitech 羅技 POP MOUSE 無線藍牙滑鼠,Logitech 羅技 LIFT人體工學垂直滑鼠-珍珠白,0,9431140,pchome,logitechmouse
PHILIPS 飛利浦 官方直營 Sonicare 亮白隨行智能鑽石音波電動牙刷 HX9911/62 (藍鑽)(電動牙刷),官方直營 Sonicare ProtectiveClean 智能護齦音波震動牙刷HX6803/02(電動牙刷),0,13020468,pchome,philipstoothbrush
Ultra Go Type-C 雙用隨身碟草本綠256GB(公司貨),【SanDisk】Ultra Go Type-C 雙用隨身碟草本綠256GB(公司貨),1,12076978,pchome,usb
BenQ 明基 TK705i 4K 3000 流明 智慧調光投影機 低延遲三坪機,【BenQ】TK705i 4K 3000 流明 智慧調光投影機 低延遲三坪機(專用腳座組),1,14383527,pchome,projector
Logitech 羅技 Pebble 2 Combo 無線藍牙鍵盤滑鼠組 玫瑰粉,Logitech 羅技 無線鍵鼠組- Pebble Keys 2 K380s 跨平台藍牙鍵盤+M720 多工無線滑鼠,0,TP00002230002563,pchome,logitechkeyboard
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),【SONY 索尼】WH-1000XM6(無線藍牙降噪 耳罩式耳機),1,14045919,pchome,sonyheadphones
Filtrete極淨便捷系列S004淨水器+兩道前置過濾超值組(共含S004濾心+前置PP系統+軟水系統),極淨倍智淨水系統SD390,0,3190578,pchome,3mwaterpurifier
PHILIPS 飛利浦 Sonicare頂級尊榮AI智能音波震動牙刷 HX9996/11 (香檳金)(電動牙刷),【超優惠】副廠 電動牙刷頭(標準刷頭) HX3/6/9系列適用 1卡4入(相容飛利浦 PHILIPS 電動牙刷),0,9693598,pchome,philipstoothbrush
Logitech 羅技 G705 美型炫光多工遊戲滑鼠,Logitech 羅技 LIFT人體工學垂直滑鼠-珍珠白,0,10419054,pchome,logitechmouse
Logitech 羅技 MK235 無線鍵盤滑鼠組,Logitech 羅技 MK345 無線鍵盤滑鼠組,0,7388658,pchome,logitechkeyboard
Ultra Go Type-C 雙用隨身碟薰衣草紫512GB(公司貨),【SanDisk 晟碟】512GB Ultra GO TYPE-C USB SDDDC3-512G 隨身碟(隨身碟),1,11777897,pchome,usb
SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),SONY 索尼 LinkBuds Open 開放式真無線耳機 WF-L910(公司貨 保固12+6個月),0,TP00065470000080,pchome,sonyheadphones
Ultra Luxe Type-C 雙用隨身碟512GB(公司貨),Ultra Go Type-C 雙用隨身碟512GB(公司貨),0,7643825,pchome,usb
JetFlash930C 512GB Type C高速高耐用雙介面隨身碟 (TS512GJF930C),JetFlash930C 256GB Type C高速高耐用雙介面隨身碟 (TS256GJF930C),0,11049912,pchome,usb
HITACHI 日立 10坪頂級變頻冷暖冷氣RAC-63NP/RAS-63NJP1,HITACHI 日立 4-5坪R32精品系列一對一變頻單冷RAC-28SP/RAS-28YSP含運送+標準安裝+舊機回收,0,9727677,pchome,hitachiairconditioner
SONY 索尼 WH-1000XM6 無線藍牙降噪耳罩式耳機,【SONY 索尼】WH-1000XM6 旗艦無線降噪耳機(公司貨 保固12+6個月),1,14063341,pchome,sonyheadphones
HyRead Gaze Mini+ 6吋電子紙閱讀器(石墨綠) 收納套組,【HyRead】 收納保護套優惠組 Gaze Mini+ 6吋閱讀器 (石墨綠)+收納保護套雙色任選,1,14361609,pchome,reader
SONY 索尼 WF-1000XM5 銀色 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),SONY 索尼 INZONE H9 無線降噪電競耳機 WH-G900N (公司貨 保固 12 個月),0,11752537,pchome,sonyheadphones
Logitech 羅技 Keys-To-Go 2 平板藍牙鍵盤 石墨黑,Logitech 羅技 MK950 無線鍵盤滑鼠組 石墨黑,0,13062812,pchome,logitechkeyboard
HITACHI 日立 10坪內 尊榮變頻冷暖分離式冷氣RAC-63NP/RAS-63NTB,HITACHI 日立 7坪內《冷暖型-優質系列》變頻分離式空調RAS-40YH/RAC-40YH,0,9754863,pchome,hitachiairconditioner
ACER 宏碁 XV240Y X1 電競螢幕(24型/FHD/200Hz/0.5ms/IPS),ACER 宏碁 VG240Y X1 電競螢幕(24型/FHD/200Hz/0.5ms/IPS),0,13340058,pchome,acerscreen
SONY 索尼 WH-1000XM6 無線藍牙降噪 耳罩式耳機,SONY 索尼 WH-1000XM5 無線藍牙降噪 耳罩式耳機【公司貨保固12個月註冊延長6個月】,0,TP00015680001739,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 主動式降噪真無線藍牙耳機 (公司貨保固12+6個月),SONY 索尼 WF-C700N多彩降噪真無線耳機,0,11658291,pchome,sonyheadphones
MSI 微星 MSI PRO MP165 E6 可攜式螢幕 (16型/FHD/Type C/喇叭/IPS)+SPACE LED觸控護眼三色螢幕掛燈 33cm款,【MSI 微星】PRO MP165 E6 可攜式螢幕 16型 FHD/IPS/內建喇叭/L型線材/三腳架螺孔設計,1,TP00002420000791,pchome,msiscreen
HyRead Gaze Mini + 6吋電子紙閱讀器 (石墨綠),【HyRead】Gaze Mini+ 6吋電子紙閱讀器(櫻花粉),1,14022101,pchome,reader
SONY 索尼 WH-CH520 無線藍牙 耳罩式耳機《公司貨註冊保固1年》,SONY 索尼 WF-C510真無線藍牙耳機(公司貨),0,12638329,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 玫瑰灰(公司貨 保固12+6個月),SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),0,11752537,pchome,sonyheadphones
BOOX 文石 Palma2 6.13 吋電子閱讀器 - 白色,BOOX 文石 Go 7 吋電子閱讀器 - 白色,0,13456911,pchome,reader
SONY 索尼 LinkBuds Fit 真無線降噪耳機 WF-LS910N (公司貨 保固12+6個月),【SONY 索尼】真無線降噪耳機(WF-LS910N),1,14382089,pchome,sonyheadphones
HyRead Gaze Mini+ 6吋電子紙閱讀器,【HyRead】收納保護套優惠組 Gaze Mini+ 6吋閱讀器 (淺蔥青)+收納保護套霧黑色,1,14074211,pchome,reader
SONY 索尼 WF-C510 IPX4 防水 真無線藍芽耳機,SONY 索尼 WH-CH520真無線藍牙耳罩式耳機公司貨),0,13299668,pchome,sonyheadphones
SONY 索尼 WF-LS900N LinkBuds S 真無線耳機《公司貨註冊保固1年6個月》,SONY 索尼 WF-L900 LinkBuds 真無線藍牙耳機《公司貨註冊保固1年6個月》,0,10213000,pchome,sonyheadphones
MSI 微星 Modern MD272XPW 平面美型螢幕 (27型/FHD/HDMI/喇叭/IPS),MSI 微星 Modern MD272QXPW 平面美型螢幕,0,11816935,pchome,msiscreen
SONY 索尼 WH-1000XM6 旗艦無線降噪耳機 (公司貨 保固12+6個月),【SONY 索尼】SONY WH-1000XM6 耳罩式 無線降噪藍牙耳機 (公司貨保固12+6個月) 送矽膠保護套組,1,TP00072220000067,pchome,sonyheadphones
Dyson 戴森 V8 SV25 新一代無線吸塵器 升級版【福利品】,【dyson 戴森】V8 SV25 無線吸塵器(經典熱銷款),1,13716679,pchome,dysonvacuumcleaner
MSI 微星 PRO MP273QW E2 美型螢幕(27型/2K/HDMI/DP/喇叭/IPS),MSI 微星 PRO MP251W E2 美型螢幕(25型/FHD/HDMI/IPS/喇叭),0,13130094,pchome,msiscreen
MSI 微星 PRO MP273U,MSI 微星 PRO MP252L 美型螢幕(25型/FHD/HDMI/IPS),0,13226106,pchome,msiscreen
BenQ 明基 1080P LED AndroidTV智慧行動投影機GV31(300 ANSI),BenQ 明基 1080P Google TV 雷射智慧微型投影機 GV50,0,11451019,pchome,projector
HITACHI 日立 《精品冷專》變頻分離式冷氣 RAS-28YSP_RAC-28SP,HITACHI 日立 《精品冷專》變頻分離式冷氣 RAS-50YSP_RAC-50SP,0,10945154,pchome,hitachiairconditioner
S003淨水器替換濾心超值2入組(濾心型號:3US-F003-5),極淨倍智淨水系統SD390,0,4540510,pchome,3mwaterpurifier
Kleenex 舒潔 女性專用濕式衛生紙 (40抽X12包),Kleenex 舒潔 8串組-雲柔舒適抽取式衛生紙(100抽x10包/串)2款隨機出貨,0,6494869,pchome,kleenextoiletpaper
BOOX 文石 Palma2 6.13 吋電子閱讀器 - 黑色,【BOOX 文石】BOOX Palma 2｜6.13 吋手機型電子書閱讀器(爵士黑)/保護殼 ★全新現貨★,1,TP00050760000084,pchome,reader
PHILIPS 飛利浦 電池式電動牙刷 薄荷綠 超輕便旅行盒(隨身攜帶 不需充電),【Philips 飛利浦】電池式電動牙刷 超輕便旅行盒(四款任選),1,12673689,pchome,philipstoothbrush
SONY 索尼 WH-1000XM5 主動式降噪旗艦 藍牙耳機(頂級降噪 /極真音質/配戴舒適)[公司貨 保固12+6],SONY 索尼 WF-C700N多彩降噪真無線耳機,0,11453217,pchome,sonyheadphones
SONY 索尼 WF-1000XM5 旗艦真無線藍牙耳機 (公司貨 保固 12+6 個月),SONY 索尼 WH-1000XM5 主動式降噪旗艦藍牙耳機 公司貨 保固 12+6 個月,0,11752537,pchome,sonyheadphones
HyRead Gaze Mini+ 6吋電子書閱讀器 白32G(殼套組A),【HyRead】側翻殼套優惠組 Gaze Mini+ 6吋閱讀器 (淺蔥青)+側翻殼軍墨綠,1,14074175,pchome,reader
HITACHI 日立 10坪內《冷暖型-優質系列》變頻分離式空調RAS-63YH/RAC-63YH,HITACHI 日立 7坪內《冷暖型-優質系列》變頻分離式空調RAS-40YH/RAC-40YH,0,13533955,pchome,hitachiairconditioner
MSI 微星 PRO MP272L 27型 IPS 100Hz 輕薄螢幕,MSI 微星 【南紡購物中心】   PRO MP275 27型 IPS 100Hz 護眼螢幕,0,14185292,pchome,msiscreen
Kleenex 舒潔 頂級四層極絨厚抽取衛生紙(60抽8包*6串/箱),Kleenex 舒潔 8串組-雲柔舒適抽取式衛生紙(100抽x10包/串)2款隨機出貨,0,12756543,pchome,kleenextoiletpaper
Logitech 羅技 G304 Lightspeed 無線電競遊戲滑鼠 - 莫藍紫,Logitech 羅技 MK950 無線鍵盤滑鼠組 - 石墨黑,0,5708861,pchome,logitechmouse
