e1,e2,label,group_id
Bone / 原木擴香台禮物組  貓頭鷹+茶樹,【Bone 蹦克】車用擴香台 Car Diffuser(精油 擴香木 薰香 車用 辦公室 室內皆可擺放 交換禮物),1,8974205
【Logitech G】G102 炫彩遊戲滑鼠(紫),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DCBE2G-A900B8IU2
【Razer 雷蛇】LEVIATHAN V2★利維坦巨獸 V2電競喇叭,ProStaff P3 10x42雙筒望遠鏡,0,DCBF3J-A900HCD0B
【Philips 飛利浦】32M2N8900 32型 4K OLED 240Hz 電競螢幕,Vivobook S15 OLED S5504VA-0152S13500H 銀 (i5-13500H/16G/512GB SSD/Win11/15.6吋),0,DSABQK-A900GAYHW
【LANCOME 蘭蔻】超緊顏白金緊緻抗痕眼霜 15ML（專櫃公司貨）,超緊顏白金緊緻抗痕眼霜15ml,1,DDBH28-A900BUS46
【Is】Nc02  3.5Mm音頻孔+Usb2.0多功能轉換充電器,【Is】Nc02  3.5Mm音頻孔+Usb2.0多功能轉換充電器,0,DCADNM-A900EXI17
【Panasonic 國際牌】500公升新一級能源效率IOT智慧家電玻璃四門變頻冰箱-曜石棕(NR-D501XGS-T),500L四門玻璃變頻電冰箱 NR-D501XGS-T(曜石棕)《含基本運送+拆箱定位+回收舊機》,1,DPAC71-A900AYGTS
【寶拉珍選】10%果酸身體乳210ml 2入組(Paulas Choice),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDDE04-1900HN6FC
【MSI 微星】Pulse 16 AI C1VFKG-015TW-SP4 16吋 黑 特仕筆電(Intel Ultra 9 185H/16G+16G/1TB PCIE+1TB SSD/RTX4060 8G/W11),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DHAKAZ-1900HV8JB
【AMD 超微】Ryzen 5-9600X 6核心處理器(3.9 GHz),Ryzen 5-9600X 3.9GHz 6核心 中央處理器,1,DRAI7E-A900HP6MO
【小米】官方旗艦館 Xaiomi 手環 8 Pro(金屬錶帶組),Iphone Lightning 轉3.5Mm耳機音源轉接線 蘋果Apple轉接頭Iphone Xs Max Xr X 8 7 Plus,0,DEAQO3-A900GF0K0
【Msi 微星】Rtx 3060 Ti 8G Super 3X 8Gd6X Oc 顯示卡,微星 Geforce Rtx 3060 Ti Super 3X 8Gd6X Oc 顯示卡,0,DRADLA-A900G95I7
【Shu uemura 植村秀】覆盆子超淨白潔顏油450ml(專櫃公司貨),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDBH2F-A900A0P5O
【加利王Wuw】Iphone Lightning 轉接 3.5Mm 1M Aux音源/音頻傳輸線(R152),加利王Wuw Iphone Lightning 轉接 3.5Mm Aux音源線 音頻傳輸線(R152)1M,1,DYAPAE-A900BZAP3
Ns Switch 任天堂原廠 多角度摺疊充電底座(台灣公司貨),Ns Switch Dobe 多角度摺疊充電底座,0,10719976
【美國Qgeem】TypeC九合一Pd/Usb/Hdmi/3.5Mm/Rj45多功能轉接器,【美國Qgeem】TypeC九合一Pd/Usb/Hdmi/3.5Mm/Rj45多功能轉接器,0,DCADJ5-A900B4SMX
【Brook】Switch TypeC To Hdmi Cable 影像輸出快充組(快充插頭+線 支援Qc/Pd Sw底座 投影 火牛 隨插即用),加利王Wuw TypeC To 3.5Mm / UsbC轉3.5Mm 音頻轉接線(X106),0,DGBJC0-A900B1I9D
任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,0,7771860
【KOSE 高絲】雪肌精 漾活淨鹽卸粧油 170mL,雪肌精漾活淨鹽卸妝油170ml (正統公司貨),1,DDAD0D-A900GRDLG
【Panasonic 國際牌】500公升新一級能源效率三門變頻冰箱-絲紋黑(NR-C501XV-V1),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DPAC1T-A900G80VM
【Kiehl’s 契爾氏】官方直營 酪梨眼霜28ml(Kiehl’s/新品上市/大瓶裝/母親節特惠組),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDADP4-A900HWFTK
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Kinyo】迷你陶瓷電暖器(Neh120),0,DMAA3W-A900G4AWI
【TOSHIBA 東芝】等離子智能抑菌空氣清淨機 CAF-W116XTW 送雙濾網,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMAU0B-A900EN6NG
【Roommi】40W太陽能充電板,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DYAO0N-A900EOPTM
【SONY 索尼】ILCE-7CM2L α7C II+SEL2860 A7CM2L 變焦鏡頭 鏡頭組(公司貨),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DGCM55-A900GOP2G
即期品【LA MER 海洋拉娜】創世紀原晶眼部精華霜 3ML（保存期限至2025/09.專櫃公司貨）,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDADEF-A9008QIIV
【ASUS 華碩】X1504ZA-0151B1235U 15.6吋 i5 筆電 午夜藍,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHABH3-A900H8UJP
【皇覺】土精靈花生牛軋雪Q餅1盒,皇覺 土精靈花生牛軋雪Q餅1盒,1,DBACFN-A900FG0Z1
【Acer 宏碁】15.6吋i5 RTX2050電競筆電(Nitro V/ANV15-51-53QM/i5-13420H/16G/512G/W11),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHABB9-A900HXALF
【Arden 雅頓】玫瑰金抗痕膠囊 60顆X2入組(國際航空版)_買1送1,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD08-1900H9G9C
【ZOOM】SGV-6 高指向性 槍型麥克風(公司貨),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DGAFA0-A900GN9OI
【Nintendo 任天堂】Switch 超級瑪利歐兄弟 驚奇(中文版),NS Switch 超級瑪利歐兄弟 驚奇 中文版,1,DGBJOH-1900H2TCM
倍潔雅好韌真3層抽取式衛生紙Pefc(100抽12包6袋),【倍潔雅】好韌真3層抽取式衛生紙Pefc(100抽12包6袋/箱),1,8990597
【L’Occitane 歐舒丹】官方直營 乳油木保濕護唇膏12ml,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADPS-A900HRCCE
微星 Geforce Rtx 3060 Ti Super 3X 8Gd6X Oc 顯示卡,微星Msi Rtx 3060 Ti 8G Super 3X 8Gd6X Oc 顯示卡,0,11303063
Switch鋼鐵藍芽底座 Hdmi輸出 大瑩幕轉出 Ns支架 Tv轉接器 台灣公司貨,Switch鋼鐵藍芽底座 Hdmi輸出 大瑩幕轉出 Ns支架 Tv轉接器 台灣公司貨,0,6829859
【BOSE】Quiet Comfort Ultra 消噪耳塞 暗月藍,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DGCT19-A900HYWHL
【Sharp 夏普】30L Healsio水波爐/白(AxXp10TW),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DMBJ0L-A900DYD89
【皇覺】巧克力可可牛軋雪Q餅3盒,皇覺 巧克力可可牛軋雪Q餅3盒,1,DBDA01-A900FGFLF
【L’Occitane 歐舒丹】官方直營 蠟菊賦活濃萃眼霜15ml(抗老/撫紋/眼霜),LOCCITANE  蠟菊賦活濃萃眼霜15ml-公司貨,1,DDADKS-A900HFA27
【Panasonic 國際牌】300公升一級能效雙門變頻冰箱(NR-B301VG-X1),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DPACHE-A900GJOC7
【BOSE】QuietComfort Ultra 消噪耳機 砂岩色,QuietComfort Ultra 消噪耳機 黑色,0,DGCT18-A900H2PWN
倍潔雅 抽取式衛生紙(150抽X14包X4袋/箱),【倍潔雅】倍潔雅柔軟舒適抽取式衛生紙(100抽X12包X8袋/箱),1,10914611
【Amd超值裝機組】R97900X十二核心處理器+微星Mpg B650 Carbon Wifi 主機板,【C+M套餐】微星 Pro X670P Wifi 主機板 + Amd R97900X處理器,0,DRAI4R-1900FZ1PZ
【Roommi】60W太陽能充電板(太陽能充電板),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DXAU8T-A900BHVWM
倍潔雅 抽取式衛生紙(150抽X10包X6串/箱),【倍潔雅】柔拭萬用紙巾(120抽80包/箱),1,10874262
【HTC 宏達電】U24 pro 5G 6.8吋(12G/256G/高通驍龍7 Gen 3/5000萬畫素鏡頭贈好禮),AQUOS wish4 5G (6G/128G) -夜色黑,0,DYAW9T-A900HGXDU
Asus TufRtx4070TiO12GGaming 顯示卡,Asus DualRtx3060TiO8Gd6XWhite 顯示卡,0,11241433
【Logitech G】G502 X 高效能電競有線滑鼠(皓月白),白蘭氏 冰糖燕窩70G (6入) X 3盒,0,DSAR5F-A900HQDJU
倍潔雅抽取式衛生紙150抽X10包X8串/箱,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,6780067
【Msi 微星】Geforce Rtx 3060 Ti Ventus 2X 8Gd6X Oc 顯示卡,微星 Geforce Rtx3060 Ti Ventus 2X 8Gd6X Oc 顯示卡,1,DRADLA-A900FRUO7
【SONY 索尼】PS5 DualSense 無線控制器(鈷藍色 台灣公司貨),PS5 DualSense 無線控制器 (ps5專用手把/搖桿) -鈷藍色,1,DGBJGB-1900H98SO
【Hang】65000型 Pd5液晶顯示Pd+Qc 20W雙向快充行動電源,Hang 65000Mah Pd5液晶顯示Pd+Qc 20W雙向快充行動電源 戶外 露營 隨機色,1,DYAOCM-A900C2O9L
【Panasonic 國際牌】170L直立式冷凍櫃(NR-FZ170A-S),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DPAC1T-A900ALMTN
倍潔雅 抽取式衛生紙(150抽X10包X6串/箱),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,6780067
Sampo 聲寶可壁掛陶瓷防水電暖器 HxFk12P,【Sampo 聲寶】可壁掛陶瓷防水電暖器(HxFk12P),1,10811899
【OneMeter】智能足部電暖器(Ofh1711Pt),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,9468342
【MSI 微星】SPATIUM M480 Pro 2TB HS M.2 2280 PCIe 4.0 ssd固態硬碟 含散熱片(讀7400M/寫7000M),980 PRO 2TB NVMe M.2 2280 PCIe 固態硬碟 (MZ-V8P2T0BW),0,DRAHE2-A900GKPZQ
Sily TypeC轉Hdmi/Vga 五合一UsbC擴展塢 Usb3.0轉接器  Hub轉換器 3.5Mm音頻轉接頭,【Nil】TypeC轉Hdmi/Vga 五合一UsbC擴展塢 Usb3.0轉接器  Hub轉換器 3.5Mm音頻轉接頭,1,11460410
【Amd超值裝機組】R97900X十二核處理器+微星B650 Carbon Wifi主機板,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DRAI4R-1900FZ1PZ
水凝膜 適用 華為 Huawei Watch GT 4 41MM 46MM 保護貼 全透明 超薄 TPU 軟膜(保護貼 軟膜 全透明),WATCH GT4 41MM 幻夜黑 (黑色氟橡膠錶帶),1,DYAK5N-A900HHT9M
日本Kiu 64157 南國花鳥 空氣感雨衣/親子雨披/防水斗篷 騎車露營必備 附收納袋(男女適用),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,6563145
倍潔雅 抽取式衛生紙(100抽14包6袋/箱),【倍潔雅】倍潔雅柔軟舒適抽取式衛生紙(100抽X12包X8袋/箱),1,10914611
【SK-II】官方直營 男士活能保濕潔面乳 120g(男性用氨基酸洗面乳),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD2O-A900HPY1E
【CLINIQUE 倩碧】紫晶唇眸淨妝露125ml(眼唇兩用，溫和不刺激，不致粉刺),紫晶唇眸淨妝露 125ml,1,DDAD6V-A900AXAJL
Panasonic國際牌 650公升雙門變頻晶漾黑冰箱NR-B651TV-K,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DPACHE-A900FXF8K
【Flashfire】Switch 副廠 第三代藍芽影音加強版 底座支架 鋼鐵紅Gs2500(支援Switch及Switch Oled主機),【Flashfire】Switch 副廠 第三代藍芽影音加強版 底座支架 鋼鐵紅Gs2500(支援Switch及Switch Oled主機),0,DGBJC0-A900AMRJT
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),【倍潔雅】抽取式衛生紙 150抽X14包/串,1,10173920
ブラボ一ユ一3.5Mm轉Usb(母)汽車Aux專用音頻轉接線,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,9162939
【Paulas Choice 寶拉珍選】10%果酸身體乳210ml+抗老化緊緻A醇身體乳118ml 2入組,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDDE03-1900FZ153
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),【倍潔雅】柔軟舒適抽取式衛生紙(150抽56包/箱),1,6780067
日本Kiu 88908 Just Get Wet!! 白色 極輕大尺寸 成人斗篷雨衣 附收納袋(男女適用),【Kiu】極輕大尺寸成人斗篷雨衣(88908 Just Get Wet白),1,7856248
【Keola】手工精緻雪Q餅禮盒 原味/麻辣花生/芒果/花生/可可  180克/盒(任選4盒),【Keola】精緻手工雪Q餅禮盒任選4盒組(原味/麻辣花生/芒果/花生/可可)(180公克/盒),1,DBAC2V-A900G8PE2
【Estee Lauder 雅詩蘭黛】粉嫩慾望全效修護唇膜6ml(唇部小棕瓶),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDCV5L-A900HQEDW
【蘭蔻】官方直營 快速眼唇卸妝液 125ml(LANCOME),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDBH28-A900G5Y8H
【Asus 華碩】TufRtx3060TiO8Gd6XGaming 顯示卡,【Asus 華碩】Ph Geforce Rtx306012GV2 顯示卡,0,DRADKY-A900G9028
玻璃聖誕樹Led造型裝飾燈三件組,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,9573303
【WHOO 后】拱辰享陰陽調和洗顏乳 180ML（專櫃公司貨）,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADGV-A9007H47M
【Gigabyte 技嘉】Aorus Geforce Rtx 4060 Ti Elite 8G 顯示卡,微星 Geforce Rtx 4060 Ti Gaming X Trio 8G 顯示卡,0,DRADL2-A900GCQXR
【EPSON】搭2組T664原廠1黑3彩墨水★L121 超值單功能連續供墨印表機(3年保固組),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DCAE3T-1900GN0JI
【台隆手創館】KOSE Q10活齡 護手霜 80g(美白-豐潤蜜桃/賦活/超濃厚夜用/美白極潤),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DEEO1V-A900GMGGO
【Samsung 三星】Galaxy S24 5G 6.2吋(8G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),Galaxy S24 (8GB/256GB),1,DYAX40-A900HYW7L
【Kiehl’s 契爾氏】亞馬遜白泥淨緻毛孔洗面乳 150ml(平行輸入版/溫和清潔洗面乳),【Kiehls】亞馬遜白泥淨緻毛孔洗面乳 150ml,1,DDAD8M-A900BWUIW
Bone / 原木擴香台 Wood Diffuser  米妮,【加利王Wuw】TypeC / UsbC 轉3.5Mm 音頻轉接線 X106,0,6322747
【Philips 飛利浦】Dlp1811 10000Mah 10W雙Usb 2孔輸出 行動電源(輕薄輕巧),【Philips 飛利浦】Dlp1815 10000Mah 20W雙向Pd快充 2孔輸出 行動電源(Led顯示),0,DYAO44-A900FCFNY
【Arden 雅頓】21天霜 75ml(國際航空版),【 伊麗莎白】21天霜 75ml (台灣專櫃貨),1,DDAD08-A900FMCQQ
【Elizabeth Arden 伊麗莎白雅頓】21天霜 75ml 兩入組(國際航空版),超性感美頸霜 75ml,0,DDAH8T-A900FMCNU
【Sharp 夏普】30L Healsio炙燒水波爐洋蔥白(AxXp10T),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMBJ7E-A900F7VDF
【台灣霓虹】Usb轉Dc3.5X1.35Mm 5V電源線,Usb轉Dc3.5X1.35Mm 5V電源線,0,DCACJW-A900BQEYK
Bone / 原木擴香台禮物組  貓頭鷹+茶樹,加利王Wuw TypeC To 3.5Mm / UsbC轉3.5Mm 音頻轉接線(X106),0,5735936
【ORIGINS 品木宣言】DR.WEIL青春無敵健康光潤乳霜50ml(靈芝乳霜),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD0A-A900A2ACQ
【美國Qgeem】TypeC八合一Pd/Usb/Hdmi/3.5Mm/Rj45/Sd/Tf轉接器,【Kinyo】迷你陶瓷電暖器(Neh120),0,8369750
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,9455744
【Apple】iPhone 16 Pro(256G/6.3吋),iPhone 16 Plus (128G),0,DYAJDN-A900HSOV1
【AroMart 艾樂曼】Lothantique蘿丹緹 薰衣草香頌香氛沐浴膠500ml,Lothantique蘿丹緹 薰衣草香頌香氛沐浴膠500ml,1,DDCC3A-A9007A45X
【植村秀】官方直營 60秒速效精華水面膜 30pcs(Shu uemura),ACULON T02 8X21 雙筒望遠鏡 賞鳥 演唱會 球賽 (白) 台灣代理商公司貨,0,DDBH2F-A900ABKO5
【CLARINS 克蘭詩】煥顏緊緻晚霜50ml(彈簧晚霜),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDCV4F-A900HP8TK
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMAT07-A900G5227
【SK-II】青春露 330ml*二入組(專櫃公司貨/限量加大版),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD2O-A900B27LF
【Msi 微星】Geforce Rtx 3060 Ventus 2X 12G Oc 顯示卡,【Msi 微星】Geforce Rtx 3060 Ventus 2X 12G Oc 顯示卡,0,DRAD1R-A900B7N0O
【ASUS 華碩】15.6吋i7輕薄筆電(VivoBook X1504VA/i7-1355U/16G/1TB SSD/W11),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHABB0-A900HHBWT
【KOSE 高絲】雪肌精全能活膚凝露 80g,無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD0D-A900BOA9E
【G-PLUS 拓勤】F1+ 4G 三防資安/部隊機(第二代TYPE-C充電輸入),F60 Plus/F60+ 雙螢幕 4G 摺疊按鍵式手機 老人機,0,DMBM0Y-A900HCN2E
【Razer 雷蛇】LEVIATHAN V2X 利維坦巨獸 喇叭(動態高傳真音訊 精巧外型 藍芽),Leviathan V2 X 利維坦巨獸 V2 X 電競喇叭,1,DCBF3J-A900HCD0B
【BOSE】QuietComfort Ultra  耳機襯墊 黑色,QuietComfort Ultra 耳機襯墊 黑色,1,DGCT1B-A900HEWN1
【Hp 惠普】搭1組1黑3彩墨水★Inktank 115 噴墨相片連供印表機(列印),【Hp 惠普】Inktank 115 相片連供印表機,0,DCAEGP-1900GBMA3
【Crucial 美光】X6 1TB Type-C USB 3.2 Gen 2 外接式ssd固態硬碟(CT1000X6SSD9),Crucial X6 1TB USB3.2 Gen2 SSD 行動硬碟,1,DRAA5K-A900B5FO6
【Canon】搭1黑1彩墨水★PIXMA MG3670 多功能相片複合機(經典黑),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DSAQC6-A900HSESS
Nc02  3.5Mm音頻孔+Usb2.0多功能轉換器,Nc02  3.5Mm音頻孔+Usb2.0多功能轉換器,0,DSAUFP-A900EVU5K
【BOSE】TV Speaker 藍牙電視音響,TV Speaker 藍牙電視音響,1,DMAFLI-A900G2UIC
【Crucial 美光】X6 1TB Type-C USB 3.2 Gen 2 外接式ssd固態硬碟(CT1000X6SSD9),Crucial X6 1TB USB3.2 Gen2 SSD 行動硬碟,1,DRAA5K-A900B5FO6
【Estee Lauder 雅詩蘭黛】特潤全能修護亮眼霜15ml(全方位改善/淡化黑眼圈),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD2P-A900GKR1X
【Jurlique 茱莉蔻】接骨木淨透卸妝油 200ml,接骨木淨透卸妝油200ml,1,DDAD8P-A900BNG7E
【MSI 微星】▲AI電競筆電▲17吋 Katana A17 AI B8VE 838TW/R7 8845HS/RTX4050/1TB/W11,背光鍵盤 CreatorPro 16 AI Studio A1VJG-070TW 16吋繪圖筆電,0,DHABGS-A900HN92K
【WHOO 后】拱辰享陰陽調和洗顏乳180ml(送秘帖循環光采緊緻面膜X2-專櫃公司貨),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDADGV-A900HPNY2
【蘭蔻】官方直營 超緊顏白金緊緻抗痕眼霜 15ml(LANCOME/雪酪眼霜/NEW),超緊顏白金緊緻抗痕眼霜15ml,1,DDBH28-A900BUS46
【ASUS 華碩】特仕版 16吋AI電競筆電(GA605WV-0042HHX370/HX370/32G/1TB+1TB SSD/RTX4060/Win11),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHABAD-A900HSAJA
【SONY 索尼】Xperia 1 VI 5G 6.5吋(12G/256G/高通驍龍8 Gen3/4800萬鏡頭畫素),SONY Xperia 1 VI (12G/256G),1,DYAW9T-A900HGXDU
BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,0,9306121
Game’Nir 四代筆電級 Dock Charger4 Switch 轉接充電頭 氮化鎵 電視底座 4Khdmi 台灣公司貨,Game’Nir 四代筆電級 Dock Charger4 Switch 轉接充電頭 氮化鎵 電視底座 4Khdmi 台灣公司貨,0,9964051
【蘭蔻】官方直營 超水妍舒緩保濕水凝霜 50ml(LANCOME),超水妍舒緩保濕水凝霜(50ml),1,DDAD0F-A900G800R
【AVITA】SATUS T101 10吋 6G/128G 4G LTE 平板電腦,F60 Plus/F60+ 雙螢幕 4G 摺疊按鍵式手機 老人機,0,DYAMC2-A900FLUPE
【Panasonic 國際牌】650公升新一級能效智慧節能雙門變頻冰箱-晶漾銀(NR-B651TV-S),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DPAC1T-A900B8F98
倍潔雅 純萃柔感抽取式衛生紙(150抽X10包X8袋/箱),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,6780067
【Logitech G】PRO X Superlight 2 DEX無線輕量化電競滑鼠(白),G Pro X SUPERLIGHT 2 無線輕量化電競滑鼠,0,DCBE2G-A900GO5VR
【BOSE】SoundLink Micro IP67 防水防塵 可掛提帶迷你可攜式藍牙揚聲器 石墨藍色,Vention 威迅 Bdg系列 Micro Usb 轉 3.5Mm Aux音頻線 1M,0,DGCT1A-A900G1H4L
ブラボーユー 3.5Mm轉Usb(母)汽車Aux專用音頻轉接線,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,9162939
【GoPro】HERO13 Black 三向自拍套組,Hero13 Black 雙磁吸快接套組 公司貨,0,DGCN3A-1900HSSQ3
【ASUS 華碩】X1504ZA-0151B1235U 15.6吋 i5 特仕版筆電 午夜藍｜升16G,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHABH3-A900H8UJP
【Fisher Price 費雪】安撫睡眠無尾熊,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DEASS1-A900BV926
【Sisley 希思黎】官方直營 修護面霜50ml(SOS急救型面霜),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD21-A900HD50R
【波呢歐】日式繽紛瑞兔Q彈水果雪餅5盒(8顆/盒),波呢歐 日式繽紛瑞兔Q彈水果雪餅5盒(8顆/盒),1,DBCZ6C-A900FF523
Lightning轉3.5Mm(公)Aux 音源轉接線 音源線 耳機轉接器,【加利王Wuw】Iphone Lightning 轉接 3.5Mm 1M Aux音源/音頻傳輸線(R152),1,9585989
【AMD 超微】Ryzen 7-8700G 八核心處理器(4.2GHz),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DSBC0B-A900H5EGE
【DELL 戴爾】16吋Ultra5輕薄AI筆電(U5-125H/16G/1TB/W11/冰藍/Inspiron/16-7640-R1608LTW),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DHAI83-A900H26Y5
日本Kiu 203246 軍綠夜光格紋 機車/自行車雨衣斗篷 附收納袋(男女適用),【Sampo 聲寶】可壁掛陶瓷防水電暖器(HxFk12P),0,9340241
【Amd超值裝機組】R97900X十二核處理器+微星B650 Carbon Wifi主機板,【C+M套餐】微星 Mpg B650 Carbon Wifi 主機板 + Amd R97900X處理器,1,DRAI4R-1900FZ1PZ
【DJI】AVATA 2 鋁合金馬達保護蓋,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DGADJV-A900HLV7P
【Panasonic 國際牌】498公升新一級能源效率雙門玻璃變頻冰箱-翡翠白(NR-B493TG-W),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DMBM2D-A900HX46L
【Asus 華碩】Ph Geforce Rtx306012GV2 顯示卡,【Asus 華碩】TufRtx4070O12GGaming 顯示卡,0,DRAD1N-A900BPJAN
倍潔雅 抽取式衛生紙(150抽X14包X4袋/箱),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,6780069
【Logitech G】G304 LIGHTSPEED 無線電競滑鼠(綠色),G502 LIGHTSPEED 高效能無線電競滑鼠,0,DCBE2G-A900FC7CU
倍潔雅 抽取式衛生紙(100抽14包6袋/箱),【倍潔雅】柔軟舒適抽取式衛生紙(100抽84包/箱),1,10294967
【BOSE】Home Speaker 500 智慧型揚聲器 黑色,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DCAIEG-A900G5OVU
【行車紀錄器專用】Peripower Mt07 吸盤式行車紀錄器支架 (適用 Mio 6/7/C),【Peripower】Mt07 吸盤式行車紀錄器支架(適用 Mio 6/7/C),1,10290671
【CHANEL 香奈兒】3.5-DA 醇萃緊緻亮眼霜 15g(平行輸入),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD9W-A900HJOW6
【HP 惠普】全配包鼠組★14吋Ultra 7 RTX4060電競AI創作筆電(14-fb0094TX/Ultra 7-155H/16G/1TB/W11P),IdeaPad Slim 5 14吋 AIOLED筆電灰色(Ultra 7 155H/16GB/1TB//WIN11/83DA0051TW),0,DHAGFI-A900HHI67
【SK-II】官方直營 晶緻活膚乳液 100g,泥狀角質按摩霜e 100g,0,DDAD2O-A900BMADZ
