e1,e2,label,group_id,platform
【Keola】手工精緻雪Q餅禮盒 原味/麻辣花生/芒果/花生/可可  180克/盒(任選4盒),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBAC2V-A900G8PE2,import
【Kiehl’s 契爾氏】官方直營 酪梨眼霜28ml(Kiehl’s/新品上市/大瓶裝/母親節特惠組),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDADP4-A900HWFTK,momo
【Kiehl’s 契爾氏】超進化全能修護超級乳霜 75ml(國際航空版),【KIEHLS】超進化全能修護超級乳霜75ml - 限量加大版 (正統公司貨),1,DDAD8M-A900BOK3S,momo
【伊麗莎白雅頓】官方直營 八小時輕感平衡油100mlElizabeth Arden(臉部/身體/髮絲),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD08-A900HSTLP,momo
【i-Rocks】T07 Plus人體工學椅 電腦椅 辦公椅 椅子,T07 Plus 人體工學椅,1,DEBH2S-A900FC76P,momo
【Nintendo 任天堂】NS 碧姬公主 表演時刻！ 中文版(台灣公司貨-附預購特典),Switch NS 碧姬公主 表演時刻 (中文版),1,DSBE1R-A900HAQ65,momo
【WHOO 后】拱辰享陰陽洗顏乳/山茶花柔嫩潔膚蜜/雪白潔顏乳/津率享洗顏蜜-180ml任選(專櫃公司貨),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDADGV-A900GRDR8,momo
【SONY 索尼】Xperia 1 VI 5G 6.5吋(12G/256G/高通驍龍8 Gen3/4800萬鏡頭畫素),U23 pro 5G (8G/256G) 6.7吋 1億畫素 智慧型手機,0,DYAW9T-A900HGXDU,momo
【Samsung 三星】Galaxy S24+ 5G 6.7吋(12G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DYALQ9-A900HJAN7,momo
【Gigabyte 技嘉】Geforce Rtx 3060 Windforce Oc 12G 顯示卡,技嘉 Geforce Rtx 3060 Windforce Oc 12G 顯示卡,1,DRADL2-A900G9L0L,import
【SHISEIDO 資生堂國際櫃】美透白淡斑呵護素(SPF35 / PA+++),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDCV1L-A900HQEIN,momo
【BOSE】Home Speaker 500 智慧型揚聲器 銀色,Home Speaker 500 智慧型揚聲器 銀色,1,DMAFOU-A900G1DF5,momo
【DELL 戴爾】15吋i7輕薄筆電(i7-1355U/16G/512G/W11/Inspiron/15-3530-R5708STW),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DHAI9E-1900HJIF0,momo
【TOSHIBA 東芝】等離子智能抑菌空氣清淨機 適用14-25坪(CAF-W116XTW),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMBM2E-A900ENGAA,momo
【Gigabyte 技嘉】Geforce Rtx 3060 Windforce Oc 12G 顯示卡,技嘉Gigabyte Geforce Rtx3060 Windforce Oc 12G 顯示卡,1,DRADL2-A900GD5NZ,import
【Logitech G】G913 無線 機械式電競鍵盤(Linear 線性軸/ 紅軸),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DSAR7N-A900HISC2,momo
Bone / 原木擴香台 Wood Diffuser  米妮,加利王Wuw TypeC To 3.5Mm / UsbC轉3.5Mm 音頻轉接線(X106),0,6322747,import
【SK-II】致臻肌活能量經典活膚霜100g(專櫃公司貨 全新改版),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD2O-A900GQYC6,momo
【SONY 索尼】可攜式劇院系統(HT-AX7),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DCAIDH-A900GK5FW,momo
【Gigabyte 技嘉】Geforce Rtx 4080 Gaming Oc 16G 顯示卡,技嘉 Geforce Rtx 4070 Gaming Oc 12G 顯示卡,0,DRADL2-A900FQN9U,import
日本Kiu 163900 黑色 標準成人空氣感有袖斗篷雨衣 附收納袋(男女適用),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,9619170,import
【BOSE】Home Speaker 500 智慧型揚聲器 銀色,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DMAFOU-A900G1DF5,momo
【Estee Lauder 雅詩蘭黛】年輕無敵一夜修護膠原霜75ml(膠原藍霜/晚霜/撫紋),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDADP7-A900HYYXI,momo
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,0,DCAC1S-A900A1TT6,import
Nc02  3.5Mm音頻孔+Usb2.0多功能轉換器,Nc02 3.5Mm音頻孔+Usb2.0多功能轉換器,1,DSAUFP-A900EVU5K,import
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Kinyo】迷你陶瓷電暖器(Neh120),0,DCACHS-A900G4AWU,import
【Estee Lauder 雅詩蘭黛】特潤全能修護亮眼霜15ml(全方位擊退黑眼圈細紋),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD2P-A900GKR1X,momo
【Nikon 尼康】Coolshot 20i GIII 雷射測距望遠鏡(公司貨),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DGCB77-A900HQ8MN,momo
【麥多多 Mcdodo】Crystal GaN 氮化鎵 67W 三孔2C1A 急速充電器,無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DYAOE4-A900HSTUU,momo
【Canon】搭1黑1彩墨水匣PG-740+CL-741★PIXMA MG3670 多功能相片複合機-時尚白(影印/列印/掃描),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DSAQC6-A900HSET3,momo
【ORIGINS 品木宣言】駐顏有樹全效撫紋A醇眼霜15ml,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD0A-A900GGLPV,momo
【EVE LOM】全能深層潔淨霜 100ml(內附1條瑪姿林布 卸妝膏 平行輸入),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDADG0-A900G7WJB,momo
【Gigabyte 技嘉】Geforce Rtx 4070 Ti Gaming Oc 12G(GvN407Tgaming Oc12Gd),技嘉 Geforce Rtx 4070 Gaming Oc 12G 顯示卡,0,DRADL2-A900FXPI8,import
【皇覺】黑棋士芝麻牛軋雪Q餅1盒,Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DBACFN-A900FG2BH,import
倍潔雅抽取式衛生紙 (100抽X8包X10袋/箱),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,10294967,import
Wonder 陶瓷電暖器 WhW13F,【正負零±0】Ceramic 陶瓷電暖器 XhhY030(橘紅),0,9518378,import
【ZOTAC 索泰】GAMING GeForce RTX 4080 SUPER Trinity OC White Edition 16GB GDDR6X 顯示卡(白色),【Inno3D 映眾】Geforce Rtx 4080 16Gb X3 Oc 顯示卡,0,DRADLX-A900H4N6U,momo
【Microsoft 微軟】Microsoft 365 家用版 一年訂閱 下載版序號(購買後無法退換貨),365 家用版一年訂閱 下載版 (進階Office應用程式),1,QAAY4Q-D900ANSNF,momo
【WHOO 后】官方直營 拱辰享清潤卸妝油200ml,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDBH4B-A900BCSPK,momo
【EVE LOM】全能深層潔淨霜 200ml(內附2條瑪姿林布 卸妝膏 平行輸入),全能深層潔淨霜 200ml,1,DDADG0-A900HMB5A,momo
【Hermes 愛馬仕】DOrange Verte 橘綠之泉香皂(50gX3-附皂盒-國際航空版 香水皂),橘綠之泉香皂 50gX3 盒裝,1,DDAH1W-A900GCQAW,momo
【BravoU】3.5Mm Aux汽車專用音源Usb轉接線(白色),BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,1,DCACGE-A83975974,import
【Sharp 夏普】30L Healsio水波爐/白(AxXp10TW),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DMBJ02-A900F6RWH,import
【倍潔雅】抽取式衛生紙 150抽X14包/串,【倍潔雅】柔拭萬用紙巾(120抽80包/箱),1,10874262,import
【Sharp 夏普】30L Healsio Aiot智慧連網水波爐星礦棕(AxXw10T),【限時快閃】Sharp 夏普 Healsio 旗艦水波爐 番茄紅 洋蔥白 AxXp10T,0,DMBJ02-A900G81GH,import
現貨 PS5 DualSense 原廠 無線控制器 多色任選(台灣代理商公司貨 完整保固),Mio 原廠 吸盤式固定支架,0,DGBJGB-A900HHOYH,momo
倍潔雅好韌真3層抽取式衛生紙Pefc(100抽/6包/12串/箱),【倍潔雅】好韌真3層抽取式衛生紙Pefc(100抽24包4袋/箱),1,8905770,import
【Msi 微星】Rtx 4070 Ventus 3X 12G 顯示卡,微星Msi Rtx 4070 12G Ventus 3X 顯示卡,1,DRADLA-1900GE7HJ,import
【Shu uemura 植村秀】柚子精萃潔顏油150ml(專櫃公司貨),柚子精萃潔顏油150ml (正統公司貨),1,DDBH2F-A900ESI5Q,momo
即期品【WHOO 后】拱辰享氣津清顏霜 210ML〈保存期限至2025/06.專櫃公司貨〉,無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDADGV-A9008YK1H,momo
【Jabra】Elite 3 真無線藍芽耳機(藍牙5.2),Elite 3 真無線藍牙耳機-石墨灰,1,DGBT0Q-A900BPUV0,momo
水波爐油切美味料理100〔二版〕：一爐出桌菜的超高Cp值運用法╳粉絲團社聚達人料理大集合！,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DJBP5P-A900ESBVQ,import
【Hagibis海備思】TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,【Sampo 聲寶】陶瓷式定時電暖器(HxFh12P),0,DCAC1S-A900A1TT6,import
倍潔雅好韌真決勝點3層抽取衛生紙Pefc(100抽14包/袋),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,9481000,import
【Panasonic 國際牌】325公升一級能效雙門變頻冰箱(NR-B331VG-X1),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DPACHE-A900GJOR7,momo
倍潔雅 純萃柔感抽取式衛生紙(150抽X12包X5串/箱),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,8439204,import
【契爾氏】官方直營 藍色控油抗痘潔面凝露150ml(Kiehl’s),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD8M-A900GRBF1,momo
【LANCOME 蘭蔻】快速眼唇卸妝液 125ML〈專櫃公司貨〉,無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDBH28-A900G5Y8H,momo
【Kiehl’s 契爾氏】亞馬遜白泥淨緻毛孔潔面乳 150ml(平行輸入),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DDAD8M-A900BWUIW,momo
【BOSE】SoundLink Micro IP67 防水防塵 可掛提帶迷你可攜式藍牙揚聲器 霧白色,Vention 威迅 Bdg系列 Micro Usb 轉 3.5Mm Aux音頻線 1M,0,DGCT1A-A900G1H32,momo
【Logitech G】G512 RGB機械式電競有線鍵盤(線性軸/紅軸),無限肌緻極璨甦活精華露160ml / 精華乳120ml - 任選一款 (正統公司貨),0,DCBE2G-A900BIFDG,momo
即期品【寶拉珍選】抗老化緊緻A醇身體乳118ml 2入組,抗老化緊緻A醇身體乳118ml*2入組,1,DDDE03-1900HBN21,momo
【ADATA 威剛】XPG GAMMIX S70 PRO 2TB [白]PCIe 4.0 M.2 2280固態硬碟/五年保,SPATIUM M480 PRO PCIe 4.0 NVMe M.2 2TB HS,0,DSBC7E-A900GPBYK,momo
【SHISEIDO 資生堂國際櫃】激抗痕亮采緊緻眼霜15mL(撫紋/眼霜/眼部保養/黑眼圈/週年慶),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD0G-A900G9K0C,momo
【G-PLUS 拓勤】F1+ 4G 三防資安/部隊機(第二代TYPE-C充電輸入),ACTION EX 12X50CF雙筒望遠鏡(台灣總代理公司貨保固),0,DMBM0Y-A900HCN2E,momo
便攜滴漏式電動手沖咖啡機,便攜滴漏式電動手沖咖啡機,0,9457337,import
摩達客耶誕白色3號大聖誕樹老人雪橇無痕窗貼玻璃貼*2入優惠組合(75X35Cm/張),【摩達客】耶誕彩色8號大雪頭繽紛裝飾聖誕樹無痕窗貼玻璃貼(2入優惠組合75X35Cm/張),1,8283862,import
【BOSE】杜比全景聲家庭影院組合 黑色(Ultra+BM700+SS700後環繞 3件組),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMAANJ-1900HQXM1,momo
【Microsoft 微軟】XBOX Elite Series 2 菁英手把 無線控制器 輕裝版(藍色),技嘉 Aorus Geforce Rtx 4060 Ti Elite 8G 顯示卡,0,DGBJL6-A900G95A4,momo
日本Kiu 64157 南國花鳥 空氣感雨衣/親子雨披/防水斗篷 騎車露營必備 附收納袋(男女適用),【日本Kiu】空氣感雨衣 男女適用 親子防水斗篷(64157 南國花鳥),1,6563145,import
【CLARINS 克蘭詩】煥顏緊緻彈力日霜50ml(彈簧霜),【南紡購物中心】 煥顏緊緻彈力日霜 50ml,1,DDCV4F-A900HP8TH,momo
【Asus 華碩】DualRtx3060O12GV2 顯示卡,Asus 華碩 Dual Geforce Rtx 3060 V2 Oc 12Gb Gddr6 顯示卡,1,DRAD1N-A900CANHO,import
【ORIGINS 品木宣言】一飲而盡深度滋潤面膜75ml(72小時滋潤鎖水),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD0A-A9008FX62,momo
任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,任天堂 Nintendo Switch Usb充電主機底座散熱冷卻風扇,0,7771860,import
【Logitech G】G512 RGB機械式電競有線鍵盤(觸感軸/茶軸),G512 RGB 機械遊戲鍵盤GX觸感茶軸,1,DCBE2G-A900BIFDD,momo
倍潔雅純萃柔感抽取式衛生紙(200抽X12包X5袋),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,10116136,import
Bone / 原木擴香台 Wood Diffuser  米奇,【Bone 蹦克】車用擴香台 Car Diffuser(精油 擴香木 薰香 車用 辦公室 室內皆可擺放 交換禮物),1,8974205,import
【Asus 華碩】PhRtx30508G顯示卡,華碩 PhRtx30508G 顯示卡,1,DRADKY-A900FY32P,import
【Sisley 希思黎】抗皺活膚御緻駐顏霜-滋潤型 50ml(法國進口 國際航空版),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DDAD21-A900FOIIU,momo
【Logitech G】G903 無線 專業級電競滑鼠(滑鼠鼠王),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,QABF0Z-A900AL4N0,momo
【契爾氏】官方直營 超進化全能修護超級乳霜50ml組(Kiehl’s/維他命A奶霜/小臉 緊緻),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDAD8M-A900BN3CD,momo
【Zotac 索泰】Rtx3060Ti Amp White Edition 顯示卡,微星 Geforce Rtx 4070 Ti Gaming X Trio White 12G 顯示卡,0,DRADLX-A900FXPTW,import
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),Oceanrich歐新力奇 仿手沖/濾掛式二合一便攜旋轉萃取咖啡機(黑/粉/紅) S3Plus,1,DMAT07-A900G5227,import
【Ziya】Usb2.0A母 轉 3.5Mm公 14Cm Otg轉接線(輕巧款),[Ziya] Usb轉接線 Otg UsbA母 To 3.5Mm公 輕巧款,1,DCACSV-A900B9K0S,import
【ASUS 華碩】15.6吋8G輕薄文書筆電(E510KA/N4500/8G/128G/W11S),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DHAFM1-1900HIG2V,momo
Sampo聲寶陶瓷式電暖器 HxFd06P,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,10656027,import
【Final】VR2000 for Gaming 電競入耳式耳機,技嘉 Geforce Rtx 4090 Gaming 24G 顯示卡,0,DCAYKO-A900GNTYW,momo
【LA MER 海洋拉娜】經典乳霜60ml(專櫃公司貨),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDADHO-A900HK0A0,momo
【Gigabyte 技嘉】Geforce Rtx 4070 Ti Gaming Oc 12G顯示卡,技嘉 Geforce Rtx 4070 Gaming Oc 12G 顯示卡,0,DRADL2-A900FXPI8,import
【Estee Lauder 雅詩蘭黛】特潤超導全方位修護露50ml(No.1小棕瓶 彈嫩發光/精華液/IU摯愛),特潤超導全方位修護露50ml - 小棕瓶 (正統公司貨),1,DDAD2P-A900BR0Y6,momo
【Ktnet】Gt2 TypeC 轉 3.5Mm 3合1 音源轉接線(附Type C轉Usb轉接頭),【Ktnet】Gt2 TypeC 轉 3.5Mm 3合1 音源轉接線(附Type C轉Usb轉接頭),0,DCAC82-A900FTE0D,import
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),Oceanrich歐新力奇 仿手沖/濾掛式二合一便攜旋轉萃取咖啡機(黑/粉/紅) S3Plus,1,DEAAB2-A900G6N8R,import
【Nikon 尼康】Prostaff P3 10x42(國祥公司貨),ACTION EX 12X50CF雙筒望遠鏡(台灣總代理公司貨保固),0,DGCB71-A900H40V7,momo
BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,BravoU 3.5Mm轉Usb Aux汽車專用音頻轉接線,0,9306121,import
【ASUS 華碩】X1504VA-0021B1335U 15.6吋 i5 筆電 午夜藍,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DHABB0-A900GIGI8,momo
【HR 赫蓮娜】官方直營 高效淨化卸妝潔顏乳200ML(卸妝乳推薦),【赫蓮娜】高效淨化卸妝潔顏乳 200ml(百貨專櫃貨),1,DDADN3-A900HB0UT,momo
Hagibis海備思TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,Hagibis海備思TypeC轉Pd/Uhd/Usb3.0/Sd/Tf/3.5Mm六合一轉接器,0,11140447,import
Hagibis海備思TypeC轉4K Uhd/Vga/Usb/3.5Mm/Switch擴充轉接器,Hagibis海備思TypeC轉4K Uhd/Vga/Usb/3.5Mm/Switch擴充轉接器,0,11140446,import
【Oceanrich】仿手沖/濾掛式二合一便攜旋轉萃取咖啡機S3Plus(三色任選),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DEAAB2-A900G6N8R,import
【Kiehl’s 契爾氏】極限男性活膚去角質潔面霜 100ml(平行輸入),無限肌緻極璨甦活精華乳45ml+雪肌精無限肌緻極璨甦活精華露45ml,0,DDAD8M-A73970688,momo
【皇覺】紅寶石蔓越莓牛軋雪Q餅3盒,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DBACFN-A900FG2B3,import
【WHOO 后】官方直營 拱辰享山茶花保濕晚安面膜100ml,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADGV-A900APWC5,momo
【SK-II】肌活能量眼霜 15g(專櫃公司貨),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DDAD2O-A900BTHPI,momo
Lightning轉3.5Mm(公)Aux 音源轉接線 音源線 耳機轉接器,Esr億色 Usb TypeC轉3.5Mm 音源轉接線 Efa007O,0,7620278,import
【CLARINS 克蘭詩】新一代漾采肌活熬夜霜50ml(熬夜霜 晚霜),漾采肌活美肌霜(50ml)-國際航空版,1,DDAD0B-A900HDBHX,momo
倍潔雅好韌真決勝點3層抽取衛生紙Pefc(100抽14包/袋),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,9481000,import
【Nikon 尼康】PROSTAFF P3 10x42 雙筒望遠鏡(輕便賞鳥望遠鏡),Crucial P3 Plus 1TB Gen4 NVMe PCIe M.2 SSD固態硬碟,0,DGCB71-A900H40V7,momo
【Sharp 夏普】30公升水波爐Aiot寶石紅(AxXw10TR),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DMBJ02-A900GBUS8,import
【Smart bearing 智慧魔力】SB-Q7支架自帶線磁吸無線 10000mAh 快充行動電源(磁吸/自帶線/支架),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DYAO8Z-A900HMJ5T,momo
【COSME DECORTE 黛珂】AQ完美精質極燦眼霜2g*2(專櫃公司貨),【COSME  】超微導全能亮眼精粹20ml+超微導全能修護精粹6ml*2 (正統公司貨),0,DDAD0R-A900GRXOQ,momo
【Supergoop】Supergoop! 隱形妝前防曬乳 PA+++ SPF40 50ml(專櫃公司貨),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADP1-A900HYV37,momo
【TP-Link】Tapo C220 2.5K QHD 400萬畫素AI智慧偵測無線旋轉網路攝影機/監視器 IP CAM(最高支援512GB),Philips 飛利浦Pd 10000Mah行動電源 Dlp1815/96,0,DCBE1X-A900GKVCM,momo
【KOSE 高絲】雪肌精 漾活黑酵母精萃亮眼霜15g,雪肌精漾活黑酵母精萃亮眼霜15ml (正統公司貨),1,DDAD0D-A900G4RAC,momo
【MSI 微星】Pulse 16 AI C1VFKG-015TW 16吋 黑(Intel Ultra 9 185H/16G DDR5/1TB PCIE/RTX4060 8G/W11),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DHAKAZ-1900HV8JB,momo
【COSME DECORTE 黛珂】酪梨嫩白平衡乳30ml  4入,酪梨嫩白平衡乳30ml) 4入,1,DDAD0R-A900HNF31,momo
Nintendo 任天堂Switch 超級瑪利歐兄弟 驚奇(台灣公司貨-中文版),GAMING GeForce RTX 4080 SUPER Trinity Black 16GB 顯示卡,0,DGBJOH-1900H2TCM,momo
【TOSHIBA 東芝】等離子智能抑菌空氣清淨機 適用14-25坪(CAF-W116XTW),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMBM2E-A900ENGAA,momo
【蘭蔻】官方直營 超緊顏多肽抗痕霜 50ml補充蕊(LANCOME/胜肽青春霜/全新上市),Coolshot 20i GIII 測距望遠鏡 雷射測距離 測距望遠鏡 高爾夫球測距 (國祥公司貨),0,DDAD0F-A900HRNRC,momo
【Energizer 勁量】勁能充 迅閃 UE20040PQ 22.5W 快充行動電源 20000mAh(安全設計 多重電路防護機制),ACTION EX 12X50CF雙筒望遠鏡(台灣總代理公司貨保固),0,DYAO8Z-A900HPF5L,momo
【美國Qgeem】TypeC八合一Pd/Usb/Hdmi/3.5Mm/Rj45/Sd/Tf轉接器,【美國Qgeem】TypeC八合一Pd/Usb/Hdmi/3.5Mm/Rj45/Sd/Tf轉接器,0,8369750,import
Nc02 3.5Mm音頻孔+Usb2.0多功能轉換器,Nc02 3.5Mm音頻孔+Usb2.0多功能轉換器,0,11444028,import
【KOSE 高絲】淨透洗顏霜130g 二入組,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DDADP2-A900HZEJP,momo
【蒙恬科技】晶鑽小蒙恬-晶鑽黑(手寫應用系列),晶鑽小(黑色),1,DCAV1T-A900AVJQC,momo
【Logitech G】G435輕量雙模無線藍芽耳機,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DSBC4H-A900EN8RB,momo
Zmi 紫米 Pd Qc 雙向快充 Mini 行動電源 10000Mah 30W Qb818,Zmi 紫米 Pd Qc 雙向快充 Mini 行動電源 10000Mah 30W Qb818,0,9192067,import
【Samsung 三星】Galaxy S24+ 5G 6.7吋(12G/256G/高通驍龍8 Gen3/5000萬鏡頭畫素/AI手機),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DYALQ9-A900HJAN7,momo
【Microsoft 微軟】Microsoft 365 家用版 一年訂閱 下載版序號 (購買後無法退換貨),【Microsoft 微軟】 Xbox 無線控制器《湛藍領域》特別版 台灣公司貨,0,QAAY4Q-D900ANSNF,momo
【HR 赫蓮娜】官方直營 黑繃帶修護乳霜15ML(專櫃抗老推薦),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDADN3-A900HB06M,momo
【Canon】搭1黑1彩墨水★PIXMA MG3670 多功能相片複合機(經典黑),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DSAQC6-A900HSESS,momo
【倍潔雅】抽取式衛生紙 150抽X14包/串,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,10173920,import
【Sharp 夏普】30L Healsio炙燒水波爐(AxXp10T 兩色可選),【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,DMBM0G-A900G479H,import
【Nikon 尼康】Aculon T02 8X21(國祥公司貨),ACULON T02 8X21 雙筒望遠鏡 賞鳥 演唱會 球賽 (白) 台灣代理商公司貨,1,DGAD59-A900B4EM3,momo
【KOSE 高絲】雪肌精 舒芙蕾精華乳 140ml,Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,DDAD0D-A900BOAZ2,momo
Hagibis海備思TypeC轉4K Uhd/Vga/Usb/3.5Mm/Switch擴充轉接器,Hagibis海備思TypeC轉4K Uhd/Vga/Usb/3.5Mm/Switch擴充轉接器,0,11140446,import
《馬玉山》全天然無加糖紅藜麥杏仁飲400G(鐵罐)新品上市,【Unisync】3.5Mm轉Usb2.0汽車專用Aux音源轉接器,0,11075623,import
【Asus 華碩】Rog Strix Rtx4080 O16G Gaming 顯示卡,Asus RogStrixRtx4080O16GGaming顯示卡,1,DRADKY-A900FRWRT,import
倍潔雅好韌真3層抽取式衛生紙Pefc(100抽12包6袋),Philips飛利浦 10000Mah行動電源 Dlp1811/96,0,8990597,import
【Panasonic 國際牌】450公升新一級能源效率三門變頻冰箱-晶鑽白(NR-C454HV-W1),鋼板450公升三門冰箱NR-C454HV-W1(晶鑽白),1,DPAC1T-A900GQ6LN,momo
